DEPT,SUBJ,CRS NUMBER,CAMPUS,MAX ENR,ACT ENR,TERM
FOUN,DSGN,100,SAV,20,12,202530
FOUN,DSGN,100,SAV,20,17,202530
FOUN,DSGN,100,SAV,20,14,202530
FOUN,DSGN,100,NOW,20,11,202530
FOUN,DSGN,100,NOW,20,14,202530
FOUN,DSGN,100,NOW,20,13,202530
FOUN,DSGN,100,NOW,20,14,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,18,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,17,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,22,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,15,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,13,202530
FOUN,DSGN,101,SAV,20,20,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,17,202530
FOUN,DSGN,101,SAV,20,21,202530
FOUN,DSGN,101,SAV,20,19,202530
FOUN,DSGN,101,SAV,20,18,202530
FOUN,DSGN,101,NOW,20,17,202530
FOUN,DSGN,101,NOW,20,19,202530
FOUN,DSGN,101,NOW,20,19,202530
FOUN,DSGN,101,NOW,20,18,202530
FOUN,DSGN,101,NOW,20,19,202530
FOUN,DSGN,101,NOW,20,18,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,12,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,17,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,15,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,10,202530
FOUN,DSGN,102,SAV,20,14,202530
FOUN,DSGN,102,SAV,20,16,202530
FOUN,DSGN,102,SAV,20,14,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,12,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,4,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,15,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,15,202530
FOUN,DSGN,102,SAV,20,14,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,16,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,15,202530
FOUN,DSGN,102,SAV,20,13,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,9,202530
FOUN,DSGN,102,SAV,20,9,202530
FOUN,DSGN,102,SAV,20,20,202530
FOUN,DSGN,102,SAV,20,13,202530
FOUN,DSGN,102,SAV,20,19,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,SAV,20,18,202530
FOUN,DSGN,102,NOW,20,8,202530
FOUN,DSGN,102,NOW,20,18,202530
FOUN,DSGN,102,NOW,20,13,202530
FOUN,DSGN,102,NOW,20,15,202530
FOUN,DSGN,102,NOW,20,18,202530
FOUN,DSGN,102,NOW,20,16,202530
FOUN,DSGN,105,SAV,20,19,202530
FOUN,DSGN,105,SAV,20,7,202530
FOUN,DSGN,105,SAV,20,8,202530
FOUN,DSGN,105,SAV,20,15,202530
FOUN,DSGN,105,NOW,20,14,202530
FOUN,DSGN,105,NOW,20,20,202530
FOUN,DSGN,105,NOW,20,12,202530
FOUN,DSGN,115,SAV,20,20,202530
FOUN,DSGN,115,SAV,20,20,202530
FOUN,DSGN,115,SAV,20,19,202530
FOUN,DSGN,115,SAV,20,21,202530
FOUN,DSGN,115,SAV,20,17,202530
FOUN,DSGN,115,NOW,20,20,202530
FOUN,DSGN,115,NOW,20,21,202530
FOUN,DSGN,115,NOW,20,20,202530
FOUN,DSGN,204,SAV,20,22,202530
FOUN,DSGN,204,SAV,20,21,202530
FOUN,DSGN,204,SAV,20,20,202530
FOUN,DSGN,204,SAV,20,19,202530
FOUN,DSGN,204,SAV,20,18,202530
FOUN,DSGN,204,SAV,20,20,202530
FOUN,DSGN,204,SAV,20,21,202530
FOUN,DSGN,204,SAV,20,19,202530
FOUN,DSGN,204,NOW,20,18,202530
FOUN,DSGN,204,NOW,20,21,202530
FOUN,DSGN,204,NOW,20,14,202530
FOUN,DSGN,208,SAV,20,20,202530
FOUN,DSGN,208,SAV,20,21,202530
FOUN,DSGN,208,SAV,20,12,202530
FOUN,DSGN,208,SAV,20,20,202530
FOUN,DSGN,208,SAV,20,20,202530
FOUN,DSGN,208,SAV,20,14,202530
FOUN,DSGN,208,SAV,20,8,202530
FOUN,DSGN,208,SAV,20,18,202530
FOUN,DSGN,208,SAV,20,10,202530
FOUN,DSGN,208,SAV,20,20,202530
FOUN,DSGN,208,NOW,20,19,202530
FOUN,DSGN,208,NOW,20,20,202530
FOUN,DSGN,208,NOW,20,21,202530
FOUN,DRAW,100,SAV,20,5,202540
FOUN,DRAW,100,SAV,20,5,202540
FOUN,DRAW,100,SAV,20,6,202540
FOUN,DRAW,100,SAV,20,6,202540
FOUN,DRAW,100,NOW,20,10,202540
FOUN,DRAW,100,NOW,20,17,202540
FOUN,DRAW,100,NOW,20,9,202540
FOUN,DRAW,100,NOW,20,9,202540
FOUN,DRAW,101,SAV,20,8,202540
FOUN,DRAW,101,SAV,20,13,202540
FOUN,DRAW,101,NOW,20,14,202540
FOUN,DRAW,101,NOW,20,15,202540
FOUN,DRAW,101,NOW,20,11,202540
FOUN,DRAW,101,NOW,20,14,202540
FOUN,DRAW,200,SAV,20,7,202540
FOUN,DRAW,200,SAV,20,14,202540
FOUN,DRAW,242,SAV,20,12,202540
FOUN,DSGN,100,SAV,20,6,202540
FOUN,DSGN,100,SAV,20,2,202540
FOUN,DSGN,100,SAV,20,13,202540
FOUN,DSGN,100,NOW,20,20,202540
FOUN,DSGN,100,NOW,20,18,202540
FOUN,DSGN,101,SAV,20,8,202540
FOUN,DSGN,101,SAV,20,6,202540
FOUN,DSGN,101,SAV,20,2,202540
FOUN,DSGN,101,NOW,20,19,202540
FOUN,DSGN,101,NOW,20,12,202540
FOUN,DSGN,101,NOW,20,17,202540
FOUN,DSGN,101,NOW,20,17,202540
FOUN,DSGN,101,NOW,20,17,202540
FOUN,DSGN,101,NOW,20,7,202540
FOUN,DSGN,101,NOW,20,8,202540
FOUN,DSGN,102,SAV,20,3,202540
FOUN,DSGN,102,SAV,20,11,202540
FOUN,DSGN,102,SAV,20,5,202540
FOUN,DSGN,102,SAV,20,5,202540
FOUN,DSGN,102,SAV,20,8,202540
FOUN,DSGN,102,SAV,20,6,202540
FOUN,DSGN,102,NOW,20,19,202540
FOUN,DSGN,102,NOW,20,14,202540
FOUN,DSGN,115,SAV,20,11,202540
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,18,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,23,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,16,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,17,202610
FOUN,FOUN,110,SAV,20,18,202610
FOUN,FOUN,110,SAV,20,22,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,19,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,19,202610
FOUN,FOUN,110,SAV,20,21,202610
FOUN,FOUN,110,SAV,19,18,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,SAV,20,20,202610
FOUN,FOUN,110,NOW,20,18,202610
FOUN,FOUN,110,NOW,20,15,202610
FOUN,FOUN,110,NOW,20,19,202610
FOUN,FOUN,110,NOW,20,19,202610
FOUN,FOUN,110,NOW,20,20,202610
FOUN,FOUN,110,NOW,20,18,202610
FOUN,FOUN,110,NOW,20,18,202610
FOUN,FOUN,110,NOW,20,22,202610
FOUN,FOUN,110,NOW,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,16,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,18,202610
FOUN,FOUN,111,SAV,20,22,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,20,202610
FOUN,FOUN,111,SAV,20,21,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,SAV,20,19,202610
FOUN,FOUN,111,NOW,20,19,202610
FOUN,FOUN,111,NOW,20,20,202610
FOUN,FOUN,111,NOW,20,20,202610
FOUN,FOUN,111,NOW,20,20,202610
FOUN,FOUN,111,NOW,20,22,202610
FOUN,FOUN,111,NOW,20,21,202610
FOUN,FOUN,111,NOW,20,22,202610
FOUN,FOUN,111,NOW,20,19,202610
FOUN,FOUN,111,NOW,20,20,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,18,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,18,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,19,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,18,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,19,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,21,202610
FOUN,FOUN,112,SAV,20,20,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,SAV,20,22,202610
FOUN,FOUN,112,NOW,20,21,202610
FOUN,FOUN,112,NOW,20,20,202610
FOUN,FOUN,112,NOW,20,21,202610
FOUN,FOUN,112,NOW,20,22,202610
FOUN,FOUN,112,NOW,20,19,202610
FOUN,FOUN,112,NOW,20,22,202610
FOUN,FOUN,113,SAV,20,20,202610
FOUN,FOUN,113,SAV,20,20,202610
FOUN,FOUN,113,SAV,20,20,202610
FOUN,FOUN,113,SAV,20,20,202610
FOUN,FOUN,113,SAV,20,22,202610
FOUN,FOUN,113,NOW,20,22,202610
FOUN,FOUN,113,NOW,20,22,202610
FOUN,FOUN,113,NOW,20,21,202610
FOUN,FOUN,113,NOW,20,21,202610
FOUN,FOUN,220,SAV,20,17,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,18,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,14,202610
FOUN,FOUN,220,SAV,20,9,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,16,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,20,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,19,202610
FOUN,FOUN,220,SAV,20,20,202610
FOUN,FOUN,220,SAV,20,20,202610
FOUN,FOUN,220,SAV,20,11,202610
FOUN,FOUN,220,NOW,20,19,202610
FOUN,FOUN,220,NOW,20,17,202610
FOUN,FOUN,220,NOW,20,18,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,19,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,17,202610
FOUN,FOUN,230,SAV,20,18,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,18,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,SAV,20,15,202610
FOUN,FOUN,230,SAV,20,20,202610
FOUN,FOUN,230,NOW,20,19,202610
FOUN,FOUN,230,NOW,20,14,202610
FOUN,FOUN,230,NOW,20,20,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,16,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,18,202610
FOUN,FOUN,240,SAV,20,19,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,18,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,18,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,19,202610
FOUN,FOUN,240,SAV,20,22,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,21,202610
FOUN,FOUN,240,SAV,20,20,202610
FOUN,FOUN,240,NOW,20,22,202610
FOUN,FOUN,240,NOW,20,20,202610
FOUN,FOUN,240,NOW,20,20,202610
FOUN,FOUN,240,NOW,20,19,202610
FOUN,FOUN,245,SAV,20,22,202610
FOUN,FOUN,245,SAV,20,22,202610
FOUN,FOUN,245,SAV,20,22,202610
FOUN,FOUN,245,SAV,20,22,202610
FOUN,FOUN,245,SAV,20,20,202610
FOUN,FOUN,245,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,22,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,20,202610
FOUN,FOUN,250,SAV,20,19,202610
FOUN,FOUN,250,SAV,20,19,202610
FOUN,FOUN,250,SAV,20,18,202610
FOUN,FOUN,250,SAV,20,22,202610
FOUN,FOUN,250,SAV,20,19,202610
FOUN,FOUN,250,SAV,20,18,202610
FOUN,FOUN,250,NOW,20,21,202610
FOUN,FOUN,250,NOW,20,21,202610
FOUN,FOUN,251,SAV,20,21,202610
FOUN,FOUN,251,SAV,20,21,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,21,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,19,202610
FOUN,FOUN,251,SAV,20,20,202610
FOUN,FOUN,251,SAV,20,17,202610
FOUN,FOUN,251,NOW,20,22,202610
FOUN,FOUN,251,NOW,20,22,202610
FOUN,FOUN,251,NOW,20,21,202610
FOUN,FOUN,260,SAV,20,19,202610
FOUN,FOUN,260,SAV,20,20,202610
FOUN,FOUN,520,SAV,16,5,202610
